video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagsCount,likeRatio,commentRatio,titleLength,durationMinutes,title_no_stopwords
fGPPy__YnrI,TED-Ed,The gory history of barber surgeons - Stephanie Honchell Smith,"Trace the history of barber-surgeons, and find out what led to barbers performing medical procedures in medieval Europe.

--

It’s a cold morning in 15th century France and you’re off to the barber for a shave and haircut. You hear the familiar sound of singing inside and eye a bowl of blood in the window. You grab a cup of ale and examine the array of teeth strung from the walls. Suddenly, a scream sounds from one of the chairs. What's going on? Stephanie Honchell Smith shares the surprising history of barber-surgeons.

Lesson by Stephanie Honchell Smith, directed by Arvind Singh Jeena, Anantha Krishnan, Totem Creative.

Support Our Non-Profit Mission
----------------------------------------------
Support us on Patreon: http://bit.ly/TEDEdPatreon
Check out our merch: http://bit.ly/TEDEDShop
----------------------------------------------

Connect With Us
----------------------------------------------
Sign up for our newsletter: http://bit.ly/TEDEdNewsletter
Follow us on Facebook: http://bit.ly/TEDEdFacebook
Find us on Twitter: http://bit.ly/TEDEdTwitter
Peep us on Instagram: http://bit.ly/TEDEdInstagram
----------------------------------------------

Keep Learning
----------------------------------------------
View full lesson: https://ed.ted.com/lessons/the-gory-history-of-barber-surgeons-stephanie-honchell-smith
Dig deeper with additional resources: https://ed.ted.com/lessons/the-gory-history-of-barber-surgeons-stephanie-honchell-smith/digdeeper

Animator's website: https://www.totemcreative.in
----------------------------------------------

Thank you so much to our patrons for your support! Without you this video would not be possible! Brad Sullivan, Karen Ho, Niklas Frimberger, Hunter Manhart, Nathan Nguyen, Igor Stavchanskiy, James R DeVries, Grace Huo, Diana Huang, Chau Hong Diem, Orlellys Torre, Corheu, Thomas Mee, Maryann H McCrory, Blas Borde, John Hellmann, Poompak Meephian, Chuck Wofford, Adam Pagan, Wes Winn, Conder Shou, ntiger, Noname, Hansan Hu, David D, Mac Hyney, Keith Ellison, robin valero walters, Lynne Truesdale, Gatsby Dkdc, Matthew Neal, Denis Chon, Julian Oberhofer, Monte Carroll, Eddy, Jay M, Constantino Victor Delgado, Andrea Galvagni, Andrew Tweddle, Laurel-Ann Rice, Fernando A. Endo, Helen Lee, pam morgan, sarim haq, Gerardo Castro, Michel-Ange Hortegat, Enes Kirimi, Amaury BISIAUX, ND and Samyogita Hardikar.","['barber surgeons', 'sweeney todd', 'barber pole', 'barber shop', 'surgeons', 'doctor', 'surgery history', 'catholic church', 'monastery', 'monks', 'tonsures', 'haircut', 'surgeries', 'medical school', 'medical training', 'apprentice', 'apprenticeship', 'little ice age', 'ergot', 'fungus', 'Ambroise Pare', 'medicine', 'medical invention', 'medical innovation', 'wounds', 'extraction', 'blood', 'tissue', 'history', 'education', 'animation', 'Stephanie Honchell Smith', 'Arvind Singh Jeena', 'Anantha Krishnan', 'Totem Creative', 'TED', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education']",2023-11-16 16:08:36+00:00,23766.0,2663.0,,107.0,PT5M36S,hd,true,Thursday,336.0,40,112.05082891525709,4.5022300765799885,62,5.6,"['The', 'gory', 'history', 'barber', 'surgeons', '-', 'Stephanie', 'Honchell', 'Smith']"
PUptWlp-hoI,TED-Ed,The most devastating asteroid to hit Earth - Sean P. S. Gulick,"Dig into what happened after the Chicxulub asteroid hit the Earth, and how it caused a mass extinction— including dinosaurs.

--

Sixty-six million years ago, near what’s now the Yucatán Peninsula, a juvenile sauropod feasted on horsetail plants on a riverbank. Earth was a tropical planet. Behemoth and tiny dinosaurs alike soared its skies and roamed its lands while reptiles and tentacled ammonites swept its seas. But, in an instant, everything would change. Sean P. S. Gulick details one of Earth's most devastating periods.

Lesson by Sean P. S. Gulick, directed by Jeff Le Bars, JetPropulsion.space

This video made possible in collaboration with Speed & Scale
Learn more about how TED-Ed partnerships work: https://bit.ly/TEDEdPartners

Support Our Non-Profit Mission
----------------------------------------------
Support us on Patreon: http://bit.ly/TEDEdPatreon
Check out our merch: http://bit.ly/TEDEDShop
----------------------------------------------

Connect With Us
----------------------------------------------
Sign up for our newsletter: http://bit.ly/TEDEdNewsletter
Follow us on Facebook: http://bit.ly/TEDEdFacebook
Find us on Twitter: http://bit.ly/TEDEdTwitter
Peep us on Instagram: http://bit.ly/TEDEdInstagram
----------------------------------------------

Keep Learning
----------------------------------------------
View full lesson: https://ed.ted.com/lessons/what-really-killed-the-dinosaurs-it-wasn-t-just-the-asteroid-sean-p-s-gulick
Dig deeper with additional resources: https://ed.ted.com/lessons/what-really-killed-the-dinosaurs-it-wasn-t-just-the-asteroid-sean-p-s-gulick/digdeeper

Educator's website: https://www.jsg.utexas.edu
Animator's website: https://jetpropulsion.space
Music: http://www.wonderboyaudio.com
Sound design: https://yessian.com
----------------------------------------------

Thank you so much to our patrons for your support! Without you this video would not be possible! Lex Azevedo, Michael Aquilina, Jason A Saslow, Yansong Li, Cristóbal Moenne, Dawn Jordan, Prasanth Mathialagan, Samuel Doerle, David Rosario, Dominik Kugelmann - they-them, Siamak Hajizadeh, Ryohky Araya, Mayank Kaul, Christophe Dessalles, Heather Slater, Sandra Tersluisen, Zhexi Shan, Bárbara Nazaré, Andrea Feliz, Victor E Karhel, Sydney Evans, Latora, Noel Situ, emily lam, Sid, Niccolò Frassetto, Mana, I'm here because of Knowledge Fight Facebook group., Linda Freedman, Edgardo Cuellar, Jaspar Carmichael-Jack, Michael Burton, VIVIANA A GARCIA BESNE, The Vernon's, Olha Bahatiuk, Jesús Bíquez Talayero, Chels Raknrl, Sai Pranavi Jonnalagadda, Stuart Rice, Jing Chen, Vector-Dopamine math, Jasper Song, Giorgio Bugnatelli, Chardon, Eddy Trochez, OnlineBookClub.org, Eric Shear, Leith Salem, Omar Hicham and Adrian Rotaru.","['Chicxulub', 'chicxulub crater', 'asteroid', 'dinosaur asteroid', 'dinosaurs', 'extinction', 'mass extinction', 'dinosaur extinction', 'yucatan peninsula', 'asteroid crater', 'asteroid impact', 'impact site', 'earthquake', 'tsunami', 'plants', 'plankton', 'life on earth', 'species', 'earths species', 'photosynthesis', 'algae', 'asteroids', 'sulfate', 'sulfate aerosols', 'seismic event', 'education', 'animation', 'biology', 'geology', 'paleontology', 'archaeology', 'Sean P. S. Gulick', 'Jeff Le Bars', 'Jet Propulsion', 'TED', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education']",2023-11-14 16:02:39+00:00,106590.0,6708.0,,315.0,PT5M26S,hd,true,Tuesday,326.0,39,62.93273290177315,2.955249085280045,62,5.433333333333334,"['The', 'devastating', 'asteroid', 'hit', 'Earth', '-', 'Sean', 'P.', 'S.', 'Gulick']"
5pBGutEhZes,TED-Ed,Sherlock Holmes and the case of the Red-Headed League - Alex Rosenthal,"Download the Audible Original podcast “Moriarty: The Silent Order” and support TED-Ed's nonprofit mission: https://www.audible.com/ted-ed 

--

One day in the fall, you called upon your friend, Sherlock Holmes, and found him in conversation with Jabez Wilson. Wilson had been working for the mysterious League of Red-Headed Men. Today, he arrived at work to find the group had disappeared, and now turns to Holmes to make sense of the events. Follow the detective and see if you can solve this adaptation of one of Sherlock’s most famous cases.

Lesson by Alex Rosenthal, directed by Skirmanta Jakaitė, Art Shot.

This video made possible in collaboration with Audible
Learn more about how TED-Ed partnerships work: https://bit.ly/TEDEdPartners

Support Our Non-Profit Mission
----------------------------------------------
Support us on Patreon: http://bit.ly/TEDEdPatreon
Check out our merch: http://bit.ly/TEDEDShop
----------------------------------------------

Connect With Us
----------------------------------------------
Sign up for our newsletter: http://bit.ly/TEDEdNewsletter
Follow us on Facebook: http://bit.ly/TEDEdFacebook
Find us on Twitter: http://bit.ly/TEDEdTwitter
Peep us on Instagram: http://bit.ly/TEDEdInstagram
----------------------------------------------

Keep Learning
----------------------------------------------
View full lesson: https://ed.ted.com/lessons/sherlock-holmes-and-the-case-of-the-red-headed-league-alex-rosenthal
Dig deeper with additional resources: https://ed.ted.com/lessons/sherlock-holmes-and-the-case-of-the-red-headed-league-alex-rosenthal/digdeeper
----------------------------------------------

Thank you so much to our patrons for your support! Without you this video would not be possible! Thomas Mungavan, Jaron Blackburn, Venkat Venkatakrishnan, ReuniteKorea, Aaron Henson, Rohan Gupta, Begum Tutuncu, Brian Richards, Jørgen Østerpart, Tyron Jung, Carsten Tobehn, Katie Dean, Ezgi Yersu, Gerald Onyango, alessandra tasso, Doreen Reynolds-Consolati, Manognya Chakrapani, Ayala Ron, Eunsun Kim, Phyllis Dubrow, Ophelia Gibson Best, Paul Schneider, Joichiro Yamada, Henrique Cassús, Karthik Cherala, Clarence E. Harper Jr., Vignan Velivela, Ana Maria, Exal Enrique Cisneros Tuch, Tejas Dc, Khalifa Alhulail, Martin Stephen, Jose Henrique Leopoldo e Silva, Mandeep Singh, Abhijit Kiran Valluri, Morgan Williams, Devin Harris, Pavel Zalevskiy, Karen Goepen-Wee, Filip Dabrowski, Barbara Smalley, Megan Douglas, Tim Leistikow, Ka-Hei Law, Hiroshi Uchiyama, Mark Morris, Misaki Sato, EdoKun, SookKwan Loong and Bev Millar.","['sherlock', 'sherlock holmes', 'watson', 'detective', 'Red-Headed League', 'red headed league', 'sherlock case', 'Arthur Conan Doyle', 'red heads', 'robbery', 'bank robbery', 'jabez wilson', 'vincent spaulding', 'spaulding', 'duncan ross', 'baker street', 'sherlock mystery', 'the strand', 'strand', 'john clay', 'sherlock solves', 'sherlock case solution', 'mysteries', 'literature', 'classic literature', 'education', 'animation', 'alex rosenthal', 'Skirmanta Jakaitė', 'art shot', 'TED', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education']",2023-11-09 16:21:00+00:00,210439.0,8140.0,,265.0,PT5M17S,hd,true,Thursday,317.0,35,38.681042962568725,1.2592722831794487,70,5.283333333333333,"['Sherlock', 'Holmes', 'case', 'Red-Headed', 'League', '-', 'Alex', 'Rosenthal']"
XkHJyqZqjxE,TED-Ed,Can you solve the secret assassin society riddle? - Alex Rosenthal,"Practice more problem-solving at https://brilliant.org/TedEd

--

Your agent has infiltrated a life or death poker game in a hidden back room of a grand casino. Your team is on the trail of an elite society of assassins, each of whom carries a signature playing card corresponding to their role— everyone at the table is either an assassin or a potential victim. Can you identify the assassins and save the victims? Alex Rosenthal shows how.

Lesson by Alex Rosenthal, directed by Igor Coric, Artake Studio.

This video made possible in collaboration with Brilliant
Learn more about how TED-Ed partnerships work: https://bit.ly/TEDEdPartners

Support Our Non-Profit Mission
----------------------------------------------
Support us on Patreon: http://bit.ly/TEDEdPatreon
Check out our merch: http://bit.ly/TEDEDShop
----------------------------------------------

Connect With Us
----------------------------------------------
Sign up for our newsletter: http://bit.ly/TEDEdNewsletter
Follow us on Facebook: http://bit.ly/TEDEdFacebook
Find us on Twitter: http://bit.ly/TEDEdTwitter
Peep us on Instagram: http://bit.ly/TEDEdInstagram
----------------------------------------------

Keep Learning
----------------------------------------------
View full lesson: https://ed.ted.com/lessons/can-you-solve-the-secret-assassin-society-riddle-alex-rosenthal
Dig deeper with additional resources: https://ed.ted.com/lessons/can-you-solve-the-secret-assassin-society-riddle-alex-rosenthal/digdeeper

Animator's website: https://www.artrake.com
Music: https://www.workplaywork.com
----------------------------------------------

Thank you so much to our patrons for your support! Without you this video would not be possible! Anthony Benedict, Karthik Balsubramanian, Annastasshia Ames, Amy Lopez, Vinh-Thuy Nguyen, Liz Candee, Ugur Doga Sezgin, Karmi Nguyen, John C. Vesey, Yelena Baykova, Nick Johnson, Carlos H. Costa, Jennifer Kurkoski, Ryan B Harvey, Akinola Emmanuel, Jose Arcadio Valdes Franco, Sebastiaan Vleugels, Karl Laius, JY Kang, Abhishek Goel, Heidi Stolt, Nicole Sund, Karlee Finch, Mario Mejia, Denise A Pitts, Doug Henry, Keven Webb, Mihai Sandu, Deepak Iyer, Javid Gozalov, Kyanta Yap, Rebecca Reineke, William Biersdorf, Patricia Alves Panagides, Yvette Mocete, Cyrus Garay, Samuel Barbas, LadyGeek, Marin Kovachev, Penelope Misquitta, Hans Peng, Gaurav Mathur, Erik Biemans, Tony, Michelle, Katie and Josh Pedretti, Hoai Nam Tran, Kack-Kyun Kim, Michael Braun-Boghos, zjweele13, Anna-Pitschna Kunz and Edla Paniguel.","['poker', 'poker game', 'high stakes poker', 'assassins', 'elite assassins', 'teded riddles', 'riddle', 'playing cards', 'cards', 'drone', 'double agent', 'spy', 'spies', 'diamonds', 'hearts', 'spades', 'clubs', 'problem solving', 'mathematics', 'statistics', 'probability', 'counting cards', 'education', 'animation', 'igor coric', 'artrake studio', 'alex rosenthal', 'TED', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education']",2023-11-07 16:00:40+00:00,282687.0,12321.0,,710.0,PT5M1S,hd,true,Tuesday,301.0,32,43.58530813231595,2.511611782642994,66,5.016666666666667,"['Can', 'solve', 'secret', 'assassin', 'society', 'riddle?', '-', 'Alex', 'Rosenthal']"
OUieqzVZdQc,TED-Ed,What really caused the Irish Potato Famine - Stephanie Honchell Smith,"Dig into what caused the Irish potato famine, and explore how the UK government’s response turned the crisis into a catastrophe.

--

For over 200 years, potatoes thrived in Ireland; roughly half the country’s residents lived almost entirely on potatoes. But when harvesting began in 1845, farmers found their potatoes blackened and shriveled. While this failed harvest created a crisis, the government’s response turned it into a national catastrophe. Stephanie Honchell Smith digs into Ireland's Great Famine. 

Lesson by Stephanie Honchell Smith, directed by Denys Spolitak.

This video made possible in collaboration with Gates Ventures
Learn more about how TED-Ed partnerships work: https://bit.ly/TEDEdPartners

Support Our Non-Profit Mission
----------------------------------------------
Support us on Patreon: http://bit.ly/TEDEdPatreon
Check out our merch: http://bit.ly/TEDEDShop
----------------------------------------------

Connect With Us
----------------------------------------------
Sign up for our newsletter: http://bit.ly/TEDEdNewsletter
Follow us on Facebook: http://bit.ly/TEDEdFacebook
Find us on Twitter: http://bit.ly/TEDEdTwitter
Peep us on Instagram: http://bit.ly/TEDEdInstagram
----------------------------------------------

Keep Learning
----------------------------------------------
View full lesson: https://ed.ted.com/lessons/what-really-caused-the-irish-potato-famine-stephanie-honchell-smith
Dig deeper with additional resources: https://ed.ted.com/lessons/what-really-caused-the-irish-potato-famine-stephanie-honchell-smith#digdeeper

Animator's website: https://vimeo.com/user50965180
Music: https://www.campstudio.co
----------------------------------------------

Thank you so much to our patrons for your support! Without you this video would not be possible! Eric Braun, Sonja Worzewski, Michael Clement, Adam Berry, Ghaith Tarawneh, Nathan Milford, Tomas Beckett, Alice Ice, Eric Berman, Kurt Paolo Sevillano, Jennifer Heald, Megulo Abebe, isolwi, Kate Sem, Ujjwal Dasu, Angel Alberici, Minh Quan Dinh, Sylvain, Terran Gimpel, Talia Sari, Katie McDowell, Allen, Mahina Knuckles, Charmaine Hanson, Thawsitt, Jezabel, Abdullah Abdulaziz, Xiao Yu, Melissa Suarez, Brian A. Dunn, Francisco Amaya, Daisuke Goto, Matt Switzler, Peng, Tzu-Hsiang, Bethany Connor, Jeremy Shimanek, Mark Byers, Avinash Amarnath, Xuebicoco, Rayo, Po Foon Kwong, Boffin, Jesse Jurman, Scott Markley, Elija Peterson, Ovidiu Mrd, paul g mohney, Steven Razey, Nathan Giusti and Helen Lee.","['irish potato famine', 'potato famine', 'the blight', 'blight', 'great hunger', 'ireland', 'irish history', 'famine', 'potato', 'potatoes', 'Phytophthora infestans', 'fungus', 'british colonialism', 'british exports', 'british government', 'laissez\n-\nfaire', 'starvation', 'malnutrition', 'disease', 'irish population', 'irish emigration', 'potato crop', 'potato yield', 'history', 'government', 'government policy', 'education', 'animation', 'stephanie honchell smith', 'Denys Spolitak', 'TED', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education']",2023-11-02 15:00:18+00:00,271934.0,11609.0,,537.0,PT5M4S,hd,true,Thursday,304.0,35,42.69050578449182,1.9747438716747447,69,5.066666666666666,"['What', 'really', 'caused', 'Irish', 'Potato', 'Famine', '-', 'Stephanie', 'Honchell', 'Smith']"
MQu7DEhpr-8,TED-Ed,Japan's scariest ghost story - Kit Brooks,"Follow the chilling Japanese tale of Oiwa, a ghost seeking revenge after her husband poisoned her and killed her father.

--

Oiwa’s only hope for ending her marriage to the cruel and dishonorable samurai, Iemon, was her father. But after he tried to end the union, Iemon murdered him in cold blood. With plans to marry another, Iemon conspired to poison his wife and left her for dead. But unfortunately for Iemon, it wouldn’t be the last of Oiwa. Kit Brooks shares the chilling tale of Oiwa’s ghostly revenge.

Lesson by Kit Brooks, directed by Adriana Monteforte Lahera.

Support Our Non-Profit Mission
----------------------------------------------
Support us on Patreon: http://bit.ly/TEDEdPatreon
Check out our merch: http://bit.ly/TEDEDShop
----------------------------------------------

Connect With Us
----------------------------------------------
Sign up for our newsletter: http://bit.ly/TEDEdNewsletter
Follow us on Facebook: http://bit.ly/TEDEdFacebook
Find us on Twitter: http://bit.ly/TEDEdTwitter
Peep us on Instagram: http://bit.ly/TEDEdInstagram
----------------------------------------------

Keep Learning
----------------------------------------------
View full lesson: https://ed.ted.com/lessons/japan-s-scariest-ghost-story-kit-brooks
Dig deeper with additional resources: https://ed.ted.com/lessons/japan-s-scariest-ghost-story-kit-brooks#digdeeper

Animator's website: https://adrianamonteforte.myportfolio.com
----------------------------------------------

Thank you so much to our patrons for your support! Without you this video would not be possible! Jay M, Constantino Victor Delgado, Andrea Galvagni, Andrew Tweddle, Laurel-Ann Rice, Fernando A. Endo, Helen Lee, pam morgan, sarim haq, Gerardo Castro, Michel-Ange Hortegat, Enes Kirimi, Amaury BISIAUX, ND, Samyogita Hardikar, Vanessa Graulich, Vandana Gunwani, Abdulmohsin Almadi, AJ Lyon, Geoffrey Bultitude, Mi Mi, Thomas Rothert, Brian Elieson, Oge O, Weronika Falkowska, Nevin Spoljaric, Sid Chanpuriya, Anoop Varghese, David Yastremski, Noah Webb, Roberto Chena, Oliver Koo, Luke Pisano, Andrea Gordon, Aleksandar Donev, Nicole Klau Ibarra, Jesse Lira, Ezekiel Raui, Petr Vacek, Dennis, Olivia Fu, Kari Teffeau, Cindy Lai, Rajath Durgada Manjunath, Dan Nguyen, Chin Beng Tan, Tom Boman, Karen Warner, Iryna Panasiuk and Aaron Torres.","['oiwa', 'kabuki', 'ghost story', 'ghost revenge', 'japanese ghost story', 'kohei', 'Iemon', 'Takuetsu', 'poison', 'oiwas revenge', 'oiwa kabuki', 'haunting', 'ghost haunting', 'hallucination', 'apparition', 'visions', 'samurai', 'japanese culture', 'japanese myths', 'japanese mythology', 'storytelling', 'myths', 'mythology', 'teded myths', 'ghosts', 'spirits', 'vengeful spirit', 'betrayal', 'marriage', 'Kit Brooks', 'Adriana Monteforte Lahera', 'education', 'animation', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education']",2023-10-31 15:00:10+00:00,205016.0,10002.0,,296.0,PT6M2S,hd,true,Tuesday,362.0,37,48.78643618059078,1.4437897529948882,41,6.033333333333333,"[""Japan's"", 'scariest', 'ghost', 'story', '-', 'Kit', 'Brooks']"
VP0fd2be71s,TED-Ed,The dark history of werewolves - Craig Thomson,"Explore how werewolves have evolved in folklore, literature, and pop culture throughout history, and where these stories originated.

--

Stories of werewolves have existed for thousands of years and continue to live on today. They’re especially prominent in European literature and folklore, and often found in cultures where the wolf is the largest natural predator. Over the years its image has continuously evolved, often reflecting the fears and prejudices of that time. Craig Thomson traces the history of werewolves.

Lesson by Craig Thomson, directed by Avi Ofer.

Support Our Non-Profit Mission
----------------------------------------------
Support us on Patreon: http://bit.ly/TEDEdPatreon
Check out our merch: http://bit.ly/TEDEDShop
----------------------------------------------

Connect With Us
----------------------------------------------
Sign up for our newsletter: http://bit.ly/TEDEdNewsletter
Follow us on Facebook: http://bit.ly/TEDEdFacebook
Find us on Twitter: http://bit.ly/TEDEdTwitter
Peep us on Instagram: http://bit.ly/TEDEdInstagram
----------------------------------------------

Keep Learning
----------------------------------------------
View full lesson: https://ed.ted.com/lessons/the-dark-history-of-werewolves-craig-thomson
Dig deeper with additional resources: https://ed.ted.com/lessons/the-dark-history-of-werewolves-craig-thomson#digdeeper

Animator's website: https://aviofer.com
Music: https://www.campstudio.co
----------------------------------------------

Thank you so much to our patrons for your support! Without you this video would not be possible! Jesús Bíquez Talayero, Chels Raknrl, Sai Pranavi Jonnalagadda, Stuart Rice, Jing Chen, Vector-Dopamine math, Jasper Song, Giorgio Bugnatelli, Chardon, Eddy Trochez, OnlineBookClub.org, Eric Shear, Leith Salem, Omar Hicham, Adrian Rotaru, Brad Sullivan, Karen Ho, Niklas Frimberger, Hunter Manhart, Nathan Nguyen, Igor Stavchanskiy, James R DeVries, Grace Huo, Diana Huang, Chau Hong Diem, Orlellys Torre, Corheu, Thomas Mee, Maryann H McCrory, Blas Borde, John Hellmann, Poompak Meephian, Chuck Wofford, Adam Pagan, Wes Winn, Conder Shou, ntiger, Noname, Hansan Hu, David D, Mac Hyney, Keith Ellison, robin valero walters, Lynne Truesdale, Gatsby Dkdc, Matthew Neal, Denis Chon, Julian Oberhofer, Monte Carroll and Eddy.","['werewolf', 'werewolves', 'werewolf trials', 'peter stubbe', 'witch trials', 'european witch trials', 'full moon', 'silver weapon', 'wolf bite', 'werewolf bite', 'european folklore', 'european literature', 'gilgamesh', 'ishtar', 'Bisclavret', 'Lycaon', 'zeus', 'pagan beliefs', 'magic', 'george reynolds', 'wagner the wehrwolf', 'werewolf in london', 'teen wolf', 'the wolf man', 'Curt Siodmak', 'history', 'pop culture', 'education', 'animation', 'Craig Thomson', 'Avi Ofer', 'TED', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education']",2023-10-26 15:00:45+00:00,244027.0,11364.0,,318.0,PT5M21S,hd,true,Thursday,321.0,36,46.5686174070902,1.3031344892163572,46,5.35,"['The', 'dark', 'history', 'werewolves', '-', 'Craig', 'Thomson']"
LBALm7CeEG4,TED-Ed,A tour of the ancient Greek Underworld - Iseult Gillespie,"Download a free audiobook version of “The Song of Achilles"" and support TED-Ed's nonprofit mission: https://www.audible.com/ted-ed 

--

Achilles, just slain in the Trojan War, arrives in the Underworld and is greeted by Sibyl of Cumae— a prophetess and also the realm’s local guide. Though it gets a bad rap, Sibyl is determined to prove to the newcomer that hell is actually a lovely place to live; bursting with historic charm and eccentric neighbors. Iseult Gillespie takes a tour of the Underworld and its most infamous inhabitants.

Lesson by Iseult Gillespie, directed by Arvind Singh Jeena, Nikhita Prabhudesai Jeena, Totem Creative.

This video made possible in collaboration with Audible
Learn more about how TED-Ed partnerships work: https://bit.ly/TEDEdPartners

Support Our Non-Profit Mission
----------------------------------------------
Support us on Patreon: http://bit.ly/TEDEdPatreon
Check out our merch: http://bit.ly/TEDEDShop
----------------------------------------------

Connect With Us
----------------------------------------------
Sign up for our newsletter: http://bit.ly/TEDEdNewsletter
Follow us on Facebook: http://bit.ly/TEDEdFacebook
Find us on Twitter: http://bit.ly/TEDEdTwitter
Peep us on Instagram: http://bit.ly/TEDEdInstagram
----------------------------------------------

Keep Learning
----------------------------------------------
View full lesson: https://ed.ted.com/lessons/a-tour-of-the-ancient-greek-underworld-iseult-gillespie
Dig deeper with additional resources: https://ed.ted.com/lessons/a-tour-of-the-ancient-greek-underworld-iseult-gillespie#digdeeper 
Check out our full book recommendation: https://shop.ed.ted.com/collections/ted-ed-book-recommendations/products/the-song-of-achilles

Animator's website: https://www.totemcreative.in
----------------------------------------------

Thank you so much to our patrons for your support! Without you this video would not be possible! Morgan Williams, Devin Harris, Pavel Zalevskiy, Karen Goepen-Wee, Filip Dabrowski, Barbara Smalley, Megan Douglas, Tim Leistikow, Ka-Hei Law, Hiroshi Uchiyama, Mark Morris, Misaki Sato, EdoKun, SookKwan Loong, Bev Millar, Lex Azevedo, Michael Aquilina, Jason A Saslow, Yansong Li, Cristóbal Moenne, Dawn Jordan, Prasanth Mathialagan, Samuel Doerle, David Rosario, Dominik Kugelmann - they-them, Siamak Hajizadeh, Ryohky Araya, Mayank Kaul, Christophe Dessalles, Heather Slater, Sandra Tersluisen, Zhexi Shan, Bárbara Nazaré, Andrea Feliz, Victor E Karhel, Sydney Evans, Latora, Noel Situ, emily lam, Sid, Niccolò Frassetto, Mana, I'm here because of Knowledge Fight Facebook group., Linda Freedman, Edgardo Cuellar, Jaspar Carmichael-Jack, Michael Burton, VIVIANA A GARCIA BESNE, The Vernon's and Olha Bahatiuk.","['tartarus', 'underworld', 'greek underworld', 'greek mythology', 'greek myths', 'greek gods', 'achilles', 'patroclus', 'sibyl of cumae', 'trojan war', 'immortals', 'cerberus', 'styx', 'river styx', 'Acheron', 'Cocytus', 'Lethe', 'Phlegethon', 'Sisyphus', 'Zeus', 'Elysium', 'Cadmus', 'Tisiphone', 'Furies', 'Ixion', 'Mount Olympus', 'Deioneus', 'Hera', 'Tantalus', 'Danaids', 'teded myths', 'teded mythology', 'education', 'animation', 'Iseult Gillespie', 'Arvind Singh Jeena', 'Nikhita Prabhudesai Jeena', 'Totem Creative', 'Song of Achilles', 'TED', 'TED-Ed', 'TED Ed', 'Teded', 'Ted Education']",2023-10-24 15:00:45+00:00,344756.0,14362.0,,372.0,PT5M37S,hd,true,Tuesday,337.0,44,41.65844829386581,1.0790240053835176,57,5.616666666666666,"['A', 'tour', 'ancient', 'Greek', 'Underworld', '-', 'Iseult', 'Gillespie']"
